Date,Open,High,Low,Close,Adj Close,Volume
2024-02-01,1033.949951171875,1033.949951171875,1017.4000244140625,1025.1500244140625,1016.4000244140625,13058880
2024-02-02,1037.0999755859375,1050.0,1021.6500244140625,1024.0,1015.2598266601562,14774650
2024-02-05,1022.5,1026.449951171875,1012.0999755859375,1023.5,1014.7640991210938,12948430
2024-02-06,1023.5499877929688,1034.9000244140625,1016.7000122070312,1026.4000244140625,1017.6393432617188,12886927
2024-02-07,1028.0,1031.550048828125,1013.0,1022.1500244140625,1013.4256591796875,16410895
2024-02-08,1024.0999755859375,1028.25,985.25,989.2999877929688,980.8560180664062,20565502
2024-02-09,988.8499755859375,1013.75,985.5,1010.7000122070312,1002.0733642578125,12799837
2024-02-12,1010.4000244140625,1012.2000122070312,985.25,996.0999755859375,987.5979614257812,8050066
2024-02-13,1006.0,1027.050048828125,1000.2999877929688,1019.7999877929688,1011.0956420898438,18706292
2024-02-14,1009.5499877929688,1035.699951171875,1007.5499877929688,1022.7000122070312,1013.970947265625,17878720
2024-02-15,1022.8499755859375,1026.6500244140625,1006.5999755859375,1016.6500244140625,1007.9725952148438,10069878
2024-02-16,1023.2000122070312,1026.199951171875,1016.9000244140625,1023.25,1014.5162353515625,7159395
2024-02-19,1023.3499755859375,1046.0,1023.3499755859375,1043.75,1034.84130859375,9388255
2024-02-20,1041.050048828125,1052.6500244140625,1033.25,1048.75,1039.798583984375,11293528
2024-02-21,1056.800048828125,1064.0,1048.0,1051.949951171875,1042.97119140625,15946325
2024-02-22,1056.0,1066.0,1040.300048828125,1062.699951171875,1053.6295166015625,13432573
2024-02-23,1070.0,1070.0,1057.6500244140625,1061.300048828125,1052.241455078125,13142759
2024-02-26,1053.0999755859375,1062.300048828125,1050.5,1054.199951171875,1045.2020263671875,7875941
2024-02-27,1050.75,1066.199951171875,1046.5,1060.199951171875,1051.1507568359375,10580973
2024-02-28,1063.0,1064.8499755859375,1042.1500244140625,1046.199951171875,1037.270263671875,7730332
2024-02-29,1043.050048828125,1060.699951171875,1038.5,1052.199951171875,1043.2191162109375,20944844
2024-03-01,1055.0,1089.949951171875,1054.0,1086.9000244140625,1077.6229248046875,14909562
2024-03-04,1081.0,1095.0,1080.0999755859375,1092.3499755859375,1083.0263671875,11424581
2024-03-05,1086.199951171875,1099.5,1076.5,1088.050048828125,1078.76318359375,9222544
2024-03-06,1080.300048828125,1113.550048828125,1080.300048828125,1097.0999755859375,1087.73583984375,21796484
2024-03-07,1094.949951171875,1095.0,1082.699951171875,1087.949951171875,1078.6639404296875,9963926
2024-03-11,1087.949951171875,1087.949951171875,1076.75,1078.699951171875,1069.492919921875,13310362
2024-03-12,1077.050048828125,1094.800048828125,1055.6500244140625,1076.8499755859375,1067.65869140625,21785435
2024-03-13,1077.1500244140625,1089.6500244140625,1073.1500244140625,1083.949951171875,1074.6981201171875,24855870
2024-03-14,1080.0,1097.0999755859375,1075.050048828125,1083.5999755859375,1074.35107421875,14231421
2024-03-15,1072.0,1086.25,1070.0,1080.3499755859375,1071.1287841796875,66192734
2024-03-18,1075.050048828125,1084.800048828125,1060.050048828125,1081.199951171875,1071.9715576171875,8769440
2024-03-19,1078.449951171875,1088.75,1075.25,1083.949951171875,1074.6981201171875,16708715
2024-03-20,1080.0,1090.0,1067.5,1084.5,1075.243408203125,18725251
2024-03-21,1092.0,1100.0,1079.1500244140625,1081.800048828125,1072.5665283203125,19992607
2024-03-22,1081.1500244140625,1093.699951171875,1078.699951171875,1090.300048828125,1080.9940185546875,17214415
2024-03-26,1081.0,1089.1500244140625,1076.949951171875,1083.699951171875,1074.4501953125,13367635
2024-03-27,1083.699951171875,1092.5,1079.550048828125,1083.75,1074.4998779296875,26907245
2024-03-28,1085.0,1105.050048828125,1085.0,1093.300048828125,1083.9683837890625,22070566
2024-04-01,1096.050048828125,1102.949951171875,1094.449951171875,1099.6500244140625,1090.26416015625,10848191
2024-04-02,1094.449951171875,1094.449951171875,1079.25,1081.199951171875,1071.9715576171875,14380396
2024-04-03,1075.0,1083.6500244140625,1072.25,1077.199951171875,1068.0057373046875,15477184
2024-04-04,1084.75,1085.800048828125,1063.449951171875,1078.8499755859375,1069.6416015625,21419689
2024-04-05,1070.0,1086.0,1067.449951171875,1083.4000244140625,1074.15283203125,15340637
2024-04-08,1078.3499755859375,1091.75,1076.300048828125,1087.1500244140625,1077.870849609375,8023461
2024-04-09,1091.949951171875,1115.25,1088.300048828125,1107.050048828125,1097.60107421875,12298463
2024-04-10,1110.949951171875,1116.550048828125,1105.1500244140625,1109.4000244140625,1099.930908203125,10598000
2024-04-12,1103.5,1111.8499755859375,1095.800048828125,1104.4000244140625,1094.9736328125,12216657
2024-04-15,1100.199951171875,1106.1500244140625,1076.5999755859375,1078.3499755859375,1069.1458740234375,10526597
2024-04-16,1070.550048828125,1074.5999755859375,1062.699951171875,1067.050048828125,1057.9423828125,11278092
2024-04-18,1074.0,1078.050048828125,1050.449951171875,1055.449951171875,1046.4412841796875,16564216
2024-04-19,1052.949951171875,1072.0,1048.0999755859375,1067.25,1058.140625,11284433
2024-04-22,1078.800048828125,1088.699951171875,1070.3499755859375,1086.6500244140625,1077.3751220703125,10346714
2024-04-23,1100.0,1100.0,1082.699951171875,1090.25,1080.9443359375,9848215
2024-04-24,1092.25,1098.4000244140625,1089.0,1096.75,1087.388916015625,5461309
2024-04-25,1090.0,1125.6500244140625,1089.949951171875,1113.75,1104.2437744140625,19905338
2024-04-26,1112.1500244140625,1120.0,1102.75,1107.9000244140625,1098.4437255859375,14190059
2024-04-29,1108.0,1163.449951171875,1107.9000244140625,1160.1500244140625,1150.247802734375,28578063
2024-04-30,1159.949951171875,1169.550048828125,1146.75,1150.4000244140625,1140.5809326171875,29568491
2024-05-02,1143.0,1155.5,1133.25,1139.449951171875,1129.724365234375,25118334
2024-05-03,1141.300048828125,1157.4000244140625,1135.449951171875,1142.050048828125,1132.30224609375,19933604
2024-05-06,1141.550048828125,1158.449951171875,1138.0999755859375,1146.300048828125,1136.5159912109375,14970524
2024-05-07,1147.949951171875,1152.75,1126.300048828125,1131.9000244140625,1122.2388916015625,15097728
2024-05-08,1126.550048828125,1132.0,1116.050048828125,1123.0,1113.414794921875,19913090
2024-05-09,1120.550048828125,1128.8499755859375,1110.0,1115.699951171875,1106.1771240234375,12229853
2024-05-10,1118.0,1128.9000244140625,1112.050048828125,1117.050048828125,1107.515625,8573656
2024-05-13,1112.4000244140625,1130.6500244140625,1106.699951171875,1128.0,1118.3721923828125,9707983
2024-05-14,1125.9000244140625,1127.9000244140625,1118.550048828125,1120.550048828125,1110.98583984375,8944262
2024-05-15,1122.0999755859375,1127.800048828125,1113.5,1124.3499755859375,1114.7532958984375,10743423
2024-05-16,1133.0,1136.550048828125,1112.800048828125,1131.050048828125,1121.3961181640625,14265565
2024-05-17,1131.050048828125,1144.0,1120.5999755859375,1130.5,1120.850830078125,8641784
2024-05-21,1122.199951171875,1133.800048828125,1116.25,1120.949951171875,1111.38232421875,10452900
2024-05-22,1125.0,1125.9000244140625,1098.0999755859375,1111.0999755859375,1101.6163330078125,17527411
2024-05-23,1115.550048828125,1137.0,1111.4000244140625,1134.5,1124.816650390625,13787687
2024-05-24,1130.0,1135.0,1124.1500244140625,1131.949951171875,1122.288330078125,6312670
2024-05-27,1131.9000244140625,1147.800048828125,1121.550048828125,1129.800048828125,1120.1568603515625,11599857
2024-05-28,1132.5,1135.199951171875,1125.0,1126.949951171875,1117.3310546875,9311718
2024-05-29,1115.050048828125,1123.550048828125,1098.5,1102.0,1092.5941162109375,19268547
2024-05-30,1097.0,1121.0,1096.9000244140625,1113.699951171875,1104.1942138671875,15255387
2024-05-31,1118.0,1130.5999755859375,1111.25,1121.050048828125,1111.4815673828125,26197718
2024-06-03,1170.0,1173.0,1136.300048828125,1160.0,1150.0989990234375,25699977
2024-06-04,1157.9000244140625,1159.4000244140625,1053.550048828125,1071.449951171875,1062.3048095703125,43476837
2024-06-05,1085.0,1123.25,1051.050048828125,1108.6500244140625,1099.1873779296875,42172104
2024-06-06,1118.0,1118.0,1096.5999755859375,1110.4000244140625,1100.92236328125,18574162
2024-06-07,1110.4000244140625,1128.300048828125,1103.5999755859375,1121.699951171875,1112.1258544921875,17197635
2024-06-10,1116.0,1133.199951171875,1115.0999755859375,1123.800048828125,1114.2080078125,10851455
2024-06-11,1119.75,1129.050048828125,1111.0,1118.199951171875,1108.65576171875,12250002
2024-06-12,1121.0,1133.4000244140625,1112.0,1119.550048828125,1109.994384765625,16096514
2024-06-13,1122.199951171875,1123.199951171875,1105.0,1107.3499755859375,1097.8984375,12494254
2024-06-14,1114.0,1114.0,1099.449951171875,1105.6500244140625,1096.212890625,11377979
2024-06-18,1113.949951171875,1135.050048828125,1101.199951171875,1122.8499755859375,1113.26611328125,18306176
2024-06-19,1127.949951171875,1165.550048828125,1126.1500244140625,1144.449951171875,1134.681640625,34309514
2024-06-20,1154.050048828125,1160.0,1135.5,1156.800048828125,1146.9263916015625,15475933
2024-06-21,1163.550048828125,1169.9000244140625,1150.6500244140625,1158.6500244140625,1148.7606201171875,69259425
2024-06-24,1154.6500244140625,1175.6500244140625,1152.6500244140625,1170.0999755859375,1160.11279296875,12210295
2024-06-25,1170.25,1206.0,1167.6500244140625,1197.949951171875,1187.72509765625,27309845
2024-06-26,1202.0,1222.8499755859375,1193.8499755859375,1218.0,1207.60400390625,25403461
2024-06-27,1228.3499755859375,1235.0,1209.0999755859375,1219.9000244140625,1209.48779296875,20516632
2024-06-28,1227.0,1227.0,1196.3499755859375,1199.5999755859375,1189.3609619140625,12507092
2024-07-01,1199.5999755859375,1215.3499755859375,1192.050048828125,1211.8499755859375,1201.5064697265625,8636894
2024-07-02,1217.0,1217.0,1185.550048828125,1190.5999755859375,1180.4378662109375,16153925
2024-07-03,1196.8499755859375,1215.8499755859375,1179.449951171875,1201.5999755859375,1191.3438720703125,22330897
2024-07-04,1229.0,1234.949951171875,1214.300048828125,1233.0,1222.4759521484375,15275791
2024-07-05,1225.0,1242.5999755859375,1220.8499755859375,1233.4000244140625,1222.87255859375,9535575
2024-07-08,1228.9000244140625,1239.5,1216.9000244140625,1235.050048828125,1224.508544921875,6617190
2024-07-09,1234.949951171875,1250.199951171875,1229.300048828125,1248.25,1237.5958251953125,13366874
2024-07-10,1252.75,1252.75,1236.3499755859375,1243.199951171875,1232.5888671875,18226503
2024-07-11,1246.3499755859375,1257.800048828125,1225.050048828125,1238.449951171875,1227.87939453125,11307116
2024-07-12,1235.9000244140625,1252.9000244140625,1230.0999755859375,1232.9000244140625,1222.3768310546875,12208290
2024-07-15,1233.0999755859375,1238.449951171875,1224.050048828125,1229.949951171875,1219.451904296875,15612671
2024-07-16,1230.0,1245.0,1229.0,1239.9000244140625,1229.3170166015625,12320605
2024-07-18,1234.9000244140625,1256.449951171875,1231.699951171875,1250.300048828125,1239.6282958984375,10999632
2024-07-19,1244.0,1250.5,1240.25,1248.6500244140625,1237.992431640625,7958817
2024-07-22,1240.0,1245.300048828125,1232.9000244140625,1241.1500244140625,1230.556396484375,9958965
2024-07-23,1241.1500244140625,1248.6500244140625,1212.5,1226.75,1216.279296875,19369832
2024-07-24,1225.0,1233.6500244140625,1202.050048828125,1223.0,1212.561279296875,20122521
2024-07-25,1205.5,1218.25,1190.5999755859375,1197.9000244140625,1187.675537109375,14154461
2024-07-26,1190.0,1220.0,1185.949951171875,1207.199951171875,1196.8961181640625,19309265
2024-07-29,1215.1500244140625,1242.75,1204.1500244140625,1212.699951171875,1202.34912109375,28458261
2024-07-30,1213.0,1230.8499755859375,1204.4000244140625,1209.449951171875,1199.126953125,23972277
2024-07-31,1219.0,1224.6500244140625,1211.0,1214.9000244140625,1204.530517578125,22297629
2024-08-01,1212.5,1222.6500244140625,1206.9000244140625,1210.0999755859375,1199.7713623046875,8725046
2024-08-02,1197.0,1201.6500244140625,1190.0999755859375,1196.550048828125,1186.337158203125,10735395
2024-08-05,1182.0,1188.9000244140625,1167.0,1172.5999755859375,1162.5914306640625,14306771
2024-08-06,1175.0,1187.699951171875,1161.5,1166.8499755859375,1156.8905029296875,13575619
2024-08-07,1178.949951171875,1179.800048828125,1161.5999755859375,1172.449951171875,1162.4427490234375,15753644
2024-08-08,1166.949951171875,1174.4000244140625,1158.9000244140625,1164.5999755859375,1154.6597900390625,10806438
2024-08-09,1176.550048828125,1180.949951171875,1169.0,1171.5999755859375,1161.5999755859375,8687307
2024-08-12,1171.0,1178.25,1156.0,1172.800048828125,1172.800048828125,10860455
2024-08-13,1183.199951171875,1189.25,1163.5999755859375,1168.3499755859375,1168.3499755859375,13117927
2024-08-14,1167.0,1170.050048828125,1153.0,1161.6500244140625,1161.6500244140625,13431801
2024-08-16,1170.0,1193.0,1165.6500244140625,1187.25,1187.25,10961370
2024-08-19,1191.0,1195.75,1173.300048828125,1175.9000244140625,1175.9000244140625,6686394
2024-08-20,1174.199951171875,1189.800048828125,1170.0,1179.449951171875,1179.449951171875,10427061
2024-08-21,1177.0,1178.6500244140625,1165.0999755859375,1174.8499755859375,1174.8499755859375,17234142
2024-08-22,1182.0,1192.5999755859375,1176.5999755859375,1191.0999755859375,1191.0999755859375,8564142
2024-08-23,1193.0,1205.0,1188.550048828125,1203.5,1203.5,7518309
2024-08-26,1205.550048828125,1214.949951171875,1201.050048828125,1213.300048828125,1213.300048828125,10920226
2024-08-27,1213.300048828125,1232.5,1208.9000244140625,1226.3499755859375,1226.3499755859375,16295325
2024-08-28,1222.6500244140625,1226.4000244140625,1217.300048828125,1223.8499755859375,1223.8499755859375,12291305
2024-08-29,1218.949951171875,1235.0,1217.0,1221.9000244140625,1221.9000244140625,10806748
2024-08-30,1230.0,1235.550048828125,1218.9000244140625,1229.199951171875,1229.199951171875,21211148
2024-09-02,1239.0,1239.199951171875,1222.5,1229.949951171875,1229.949951171875,12516759
2024-09-03,1227.199951171875,1250.949951171875,1220.4000244140625,1247.699951171875,1247.699951171875,19114907
2024-09-04,1239.8499755859375,1243.699951171875,1232.800048828125,1236.3499755859375,1236.3499755859375,13505843
2024-09-05,1238.0,1244.8499755859375,1231.300048828125,1235.949951171875,1235.949951171875,9142811
2024-09-06,1225.949951171875,1233.9000244140625,1205.0,1208.1500244140625,1208.1500244140625,10170479
2024-09-09,1202.9000244140625,1238.300048828125,1200.449951171875,1235.0,1235.0,13863250
2024-09-10,1236.949951171875,1241.3499755859375,1227.0,1237.300048828125,1237.300048828125,15545130
2024-09-11,1231.5,1239.300048828125,1226.4000244140625,1236.3499755859375,1236.3499755859375,11993242
2024-09-12,1238.0,1257.0,1226.3499755859375,1252.1500244140625,1252.1500244140625,15376442
2024-09-13,1252.0,1255.949951171875,1242.050048828125,1250.3499755859375,1250.3499755859375,9877288
2024-09-16,1251.0,1265.5999755859375,1244.699951171875,1262.8499755859375,1262.8499755859375,8973335
2024-09-17,1259.949951171875,1272.25,1258.4000244140625,1268.0999755859375,1268.0999755859375,11513121
2024-09-18,1262.0,1295.3499755859375,1262.0,1288.3499755859375,1288.3499755859375,12466597
2024-09-19,1288.3499755859375,1300.0,1285.3499755859375,1292.0,1292.0,13172268
2024-09-20,1295.0,1362.3499755859375,1291.550048828125,1338.449951171875,1338.449951171875,73257767
2024-09-23,1331.0,1331.800048828125,1308.5,1321.9000244140625,1321.9000244140625,11380409
2024-09-24,1321.0,1331.4000244140625,1315.449951171875,1318.5999755859375,1318.5999755859375,13886037
2024-09-25,1310.75,1327.75,1310.0999755859375,1323.8499755859375,1323.8499755859375,8728019
2024-09-26,1320.0,1333.3499755859375,1316.9000244140625,1329.050048828125,1329.050048828125,11100869
2024-09-27,1333.0,1333.0,1303.8499755859375,1306.5999755859375,1306.5999755859375,17117379
2024-09-30,1292.0999755859375,1296.800048828125,1270.9000244140625,1273.0,1273.0,12622212
2024-10-01,1269.800048828125,1280.25,1267.5999755859375,1274.4000244140625,1274.4000244140625,10972413
2024-10-03,1253.5999755859375,1265.75,1248.1500244140625,1256.3499755859375,1256.3499755859375,17648551
2024-10-04,1247.0999755859375,1264.4000244140625,1236.199951171875,1239.75,1239.75,13488887
2024-10-07,1241.550048828125,1262.949951171875,1225.0,1233.9000244140625,1233.9000244140625,20667247
2024-10-08,1241.0,1247.800048828125,1229.75,1236.5999755859375,1236.5999755859375,12219259
2024-10-09,1243.050048828125,1265.0999755859375,1232.6500244140625,1244.1500244140625,1244.1500244140625,14765997
2024-10-10,1246.75,1254.699951171875,1238.0,1243.5,1243.5,9118195
2024-10-11,1237.0,1240.800048828125,1222.0,1223.0,1223.0,8472512
2024-10-14,1221.0,1237.9000244140625,1217.4000244140625,1231.75,1231.75,11833929
2024-10-15,1238.949951171875,1258.300048828125,1235.4000244140625,1255.5,1255.5,11657338
2024-10-16,1248.5,1254.949951171875,1241.5999755859375,1243.1500244140625,1243.1500244140625,7869727
2024-10-17,1249.449951171875,1256.949951171875,1224.4000244140625,1231.25,1231.25,8459497
2024-10-18,1227.949951171875,1268.9000244140625,1225.25,1264.5,1264.5,11018126
2024-10-21,1264.5,1272.3499755859375,1250.550048828125,1259.050048828125,1259.050048828125,7742775
2024-10-22,1266.5999755859375,1284.9000244140625,1259.75,1267.5,1267.5,20090801
2024-10-23,1261.0,1267.949951171875,1243.050048828125,1251.5999755859375,1251.5999755859375,14055447
2024-10-24,1250.25,1260.449951171875,1241.050048828125,1252.75,1252.75,12223031
2024-10-25,1247.25,1268.9000244140625,1234.199951171875,1255.449951171875,1255.449951171875,13546055
2024-10-28,1285.5,1307.800048828125,1280.5999755859375,1292.8499755859375,1292.8499755859375,24096412
2024-10-29,1301.3499755859375,1335.3499755859375,1299.25,1331.8499755859375,1331.8499755859375,20656117
2024-10-30,1324.0,1330.9000244140625,1305.5999755859375,1312.1500244140625,1312.1500244140625,15055031
2024-10-31,1307.25,1318.949951171875,1288.550048828125,1292.25,1292.25,23497314
2024-11-01,1289.949951171875,1296.199951171875,1286.25,1291.800048828125,1291.800048828125,1007022
2024-11-04,1290.0999755859375,1291.800048828125,1270.050048828125,1277.199951171875,1277.199951171875,14309121
2024-11-05,1273.0,1301.300048828125,1263.0999755859375,1296.699951171875,1296.699951171875,16431920
2024-11-06,1300.25,1315.0,1292.699951171875,1302.3499755859375,1302.3499755859375,12037405
2024-11-07,1297.1500244140625,1302.800048828125,1275.25,1278.699951171875,1278.699951171875,9909035
2024-11-08,1270.0,1275.0,1252.699951171875,1258.8499755859375,1258.8499755859375,11195808
2024-11-11,1262.0,1275.9000244140625,1246.6500244140625,1269.300048828125,1269.300048828125,8387780
2024-11-12,1276.1500244140625,1295.0,1264.5,1270.5999755859375,1270.5999755859375,13486168
2024-11-13,1270.5999755859375,1276.25,1250.0,1253.699951171875,1253.699951171875,12260404
2024-11-14,1253.75,1267.699951171875,1251.1500244140625,1254.949951171875,1254.949951171875,2218608
